video_name,batch,num_valid_ratings,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,rating_11,rating_12,rating_13,rating_14,rating_15,rating_16,rating_17,rating_18,rating_19,rating_20,rating_21,rating_22,rating_23,rating_24,rating_25,rating_26,rating_27,rating_28,rating_29,rating_30,rating_31,rating_32,rating_33,rating_34,rating_35,rating_36,rating_37,rating_38,rating_39,rating_40,rating_41,rating_42,rating_43,rating_44,rating_45,rating_46,rating_47,rating_48,rating_49,rating_50,rating_51,rating_52,rating_53,rating_54,rating_55,rating_56,rating_57,rating_58,rating_59,rating_60,rating_61
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3000k_av1,C,32,73.0,78.0,100.0,71.0,41.0,73.0,92.0,70.0,61.0,87.0,47.0,93.0,94.0,72.0,59.0,72.0,72.0,71.0,90.0,54.0,43.0,72.0,59.0,78.0,73.0,85.0,62.0,100.0,61.0,92.0,73.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3500k_hevcnvenc,C,31,65.0,52.0,77.0,70.0,59.0,59.0,86.0,71.0,81.0,94.0,57.0,90.0,86.0,60.0,40.0,76.0,92.0,79.0,58.0,41.0,79.0,82.0,79.0,64.0,86.0,80.0,97.0,43.0,78.0,60.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_5000k_h264nvenc,C,32,58.0,60.0,100.0,72.0,61.0,47.0,73.0,71.0,84.0,89.0,50.0,91.0,69.0,71.0,50.0,75.0,93.0,71.0,74.0,42.0,64.0,60.0,63.0,74.0,64.0,86.0,65.0,99.0,61.0,94.0,82.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_500k_av1,C,32,80.0,41.0,45.0,30.0,51.0,49.0,18.0,23.0,69.0,42.0,37.0,97.0,66.0,84.0,29.0,54.0,6.0,30.0,26.0,58.0,27.0,12.0,7.0,66.0,37.0,29.0,57.0,34.0,54.0,49.0,35.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_600k_hevcnvenc,C,32,56.0,34.0,41.0,48.0,47.0,50.0,22.0,9.0,75.0,25.0,57.0,90.0,50.0,49.0,4.0,18.0,41.0,8.0,17.0,57.0,16.0,12.0,42.0,65.0,18.0,35.0,67.0,42.0,8.0,39.0,45.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2,C,29,94.0,86.0,100.0,83.0,77.0,90.0,50.0,82.0,64.0,69.0,95.0,70.0,10.0,86.0,87.0,36.0,92.0,66.0,88.0,71.0,77.0,85.0,73.0,93.0,54.0,42.0,83.0,72.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_10000k_h264nvenc,C,30,77.0,60.0,85.0,67.0,67.0,90.0,62.0,100.0,88.0,92.0,92.0,79.0,91.0,74.0,69.0,75.0,69.0,60.0,73.0,72.0,74.0,73.0,64.0,96.0,92.0,97.0,76.0,69.0,47.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_1500k_av1,C,30,50.0,0.0,73.0,52.0,69.0,22.0,53.0,63.0,79.0,47.0,58.0,84.0,42.0,78.0,60.0,46.0,41.0,46.0,79.0,67.0,31.0,73.0,71.0,96.0,50.0,50.0,24.0,53.0,60.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2000k_hevcnvenc,C,30,59.0,0.0,0.0,58.0,72.0,29.0,43.0,75.0,79.0,70.0,67.0,64.0,70.0,22.0,65.0,63.0,40.0,17.0,58.0,73.0,40.0,77.0,65.0,87.0,50.0,88.0,7.0,84.0,44.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2300k_h264nvenc,C,30,14.0,0.0,0.0,41.0,8.0,9.0,54.0,0.0,30.0,8.0,16.0,85.0,30.0,64.0,61.0,17.0,13.0,54.0,20.0,46.0,22.0,84.0,5.0,37.0,9.0,21.0,6.0,30.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_5000k_av1,C,29,77.0,71.0,100.0,63.0,73.0,92.0,68.0,88.0,88.0,69.0,94.0,79.0,28.0,82.0,90.0,79.0,87.0,43.0,78.0,73.0,81.0,78.0,83.0,100.0,93.0,78.0,83.0,73.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_500k_av1,C,30,20.0,0.0,0.0,20.0,24.0,16.0,69.0,19.0,69.0,8.0,8.0,78.0,28.0,77.0,83.0,36.0,17.0,27.0,32.0,74.0,31.0,74.0,0.0,44.0,9.0,21.0,0.0,16.0,10.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_5300k_h264nvenc,C,30,48.0,60.0,0.0,54.0,51.0,50.0,59.0,75.0,87.0,53.0,75.0,70.0,51.0,76.0,79.0,72.0,41.0,44.0,60.0,73.0,67.0,74.0,57.0,64.0,71.0,51.0,31.0,82.0,62.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_6000k_hevcnvenc,C,30,92.0,62.0,95.0,45.0,71.0,88.0,44.0,100.0,50.0,72.0,90.0,71.0,92.0,19.0,73.0,60.0,50.0,46.0,63.0,72.0,50.0,25.0,90.0,100.0,71.0,98.0,67.0,87.0,70.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_800k_hevcnvenc,C,30,13.0,0.0,0.0,29.0,6.0,9.0,51.0,31.0,50.0,17.0,26.0,56.0,49.0,20.0,52.0,19.0,4.0,36.0,32.0,56.0,7.0,22.0,1.0,32.0,9.0,50.0,7.0,18.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_10000k_av1,C,30,96.0,90.0,100.0,39.0,70.0,90.0,59.0,100.0,89.0,70.0,81.0,83.0,14.0,84.0,88.0,59.0,97.0,64.0,80.0,74.0,84.0,72.0,83.0,98.0,92.0,29.0,43.0,89.0,67.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_10000k_hevcnvenc,C,29,97.0,71.0,94.0,87.0,70.0,87.0,50.0,100.0,89.0,52.0,64.0,61.0,23.0,88.0,75.0,78.0,64.0,67.0,73.0,68.0,24.0,72.0,95.0,92.0,98.0,36.0,96.0,45.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_1000k_av1,C,30,53.0,31.0,68.0,59.0,38.0,22.0,56.0,61.0,92.0,59.0,52.0,79.0,23.0,77.0,75.0,59.0,69.0,38.0,76.0,74.0,61.0,80.0,54.0,97.0,71.0,29.0,21.0,46.0,70.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_1500k_hevcnvenc,C,29,48.0,12.0,49.0,51.0,44.0,38.0,54.0,42.0,70.0,65.0,70.0,48.0,18.0,79.0,55.0,64.0,46.0,65.0,62.0,31.0,66.0,33.0,78.0,71.0,67.0,23.0,91.0,62.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_25000k_h264nvenc,C,29,91.0,70.0,100.0,76.0,69.0,87.0,49.0,83.0,89.0,72.0,84.0,75.0,50.0,72.0,95.0,81.0,56.0,74.0,75.0,78.0,78.0,72.0,83.0,71.0,93.0,77.0,91.0,73.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_av1,C,30,88.0,41.0,74.0,29.0,36.0,71.0,57.0,76.0,69.0,68.0,92.0,81.0,7.0,80.0,82.0,80.0,87.0,64.0,59.0,84.0,82.0,74.0,73.0,96.0,72.0,40.0,76.0,82.0,44.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_h264nvenc,C,30,14.0,0.0,0.0,35.0,11.0,8.0,59.0,0.0,87.0,26.0,13.0,79.0,45.0,67.0,67.0,14.0,13.0,35.0,18.0,44.0,17.0,75.0,0.0,46.0,29.0,40.0,12.0,18.0,44.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_6000k_hevcnvenc,C,28,99.0,71.0,100.0,55.0,73.0,88.0,49.0,87.0,64.0,48.0,87.0,77.0,76.0,78.0,73.0,64.0,52.0,75.0,66.0,24.0,57.0,78.0,92.0,92.0,71.0,82.0,65.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_8500k_h264nvenc,C,29,46.0,0.0,0.0,51.0,18.0,31.0,53.0,21.0,90.0,45.0,61.0,87.0,41.0,77.0,84.0,38.0,39.0,46.0,32.0,49.0,14.0,73.0,55.0,50.0,29.0,88.0,72.0,36.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_av1,C,30,31.0,0.0,23.0,40.0,26.0,8.0,58.0,43.0,45.0,50.0,19.0,83.0,53.0,58.0,59.0,55.0,22.0,24.0,22.0,64.0,38.0,62.0,32.0,78.0,29.0,63.0,9.0,60.0,3.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_h264nvenc,C,30,20.0,0.0,0.0,33.0,9.0,8.0,54.0,0.0,24.0,41.0,6.0,78.0,50.0,75.0,52.0,16.0,4.0,45.0,32.0,73.0,24.0,71.0,0.0,59.0,30.0,15.0,17.0,22.0,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_800k_hevcnvenc,C,30,13.0,0.0,31.0,28.0,9.0,8.0,49.0,10.0,44.0,35.0,12.0,64.0,60.0,63.0,71.0,37.0,8.0,37.0,32.0,53.0,26.0,15.0,1.0,50.0,8.0,10.0,10.0,26.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1000k_h264nvenc,C,30,6.0,0.0,0.0,21.0,8.0,8.0,72.0,0.0,28.0,7.0,8.0,76.0,9.0,63.0,82.0,13.0,4.0,9.0,59.0,53.0,0.0,72.0,0.0,22.0,8.0,11.0,0.0,28.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1300k_av1,C,30,40.0,32.0,70.0,50.0,27.0,21.0,56.0,50.0,70.0,50.0,67.0,82.0,71.0,82.0,80.0,83.0,41.0,18.0,63.0,64.0,36.0,71.0,51.0,72.0,50.0,98.0,0.0,53.0,50.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1500k_hevcnvenc,C,30,27.0,0.0,0.0,47.0,13.0,13.0,77.0,86.0,87.0,40.0,60.0,50.0,70.0,26.0,66.0,41.0,45.0,37.0,65.0,75.0,32.0,14.0,45.0,69.0,30.0,50.0,0.0,55.0,60.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_2500k_h264nvenc,C,29,59.0,41.0,41.0,70.0,37.0,29.0,57.0,90.0,54.0,48.0,87.0,50.0,63.0,69.0,70.0,36.0,64.0,59.0,73.0,24.0,77.0,31.0,100.0,30.0,66.0,7.0,94.0,66.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3000k_av1,C,30,69.0,51.0,71.0,52.0,69.0,38.0,65.0,78.0,94.0,58.0,88.0,72.0,93.0,76.0,71.0,55.0,59.0,57.0,73.0,76.0,30.0,75.0,62.0,78.0,71.0,95.0,45.0,69.0,45.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3500k_hevcnvenc,C,30,54.0,50.0,81.0,55.0,48.0,40.0,57.0,89.0,91.0,54.0,80.0,63.0,58.0,17.0,83.0,69.0,60.0,56.0,66.0,74.0,45.0,20.0,65.0,87.0,71.0,56.0,79.0,78.0,49.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_5000k_h264nvenc,C,30,71.0,24.0,84.0,79.0,51.0,50.0,62.0,94.0,90.0,79.0,86.0,80.0,93.0,76.0,80.0,64.0,72.0,44.0,78.0,66.0,85.0,76.0,52.0,72.0,71.0,91.0,73.0,94.0,78.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_500k_av1,C,30,9.0,0.0,0.0,27.0,10.0,9.0,50.0,0.0,50.0,37.0,8.0,85.0,39.0,73.0,54.0,13.0,26.0,18.0,32.0,65.0,15.0,57.0,0.0,46.0,30.0,12.0,0.0,22.0,36.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_600k_hevcnvenc,C,30,8.0,0.0,0.0,18.0,13.0,7.0,47.0,0.0,71.0,17.0,6.0,64.0,12.0,27.0,73.0,23.0,13.0,8.0,18.0,66.0,22.0,76.0,0.0,31.0,9.0,21.0,0.0,36.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30,G,36,66.0,54.0,71.0,60.0,88.0,87.0,77.0,89.0,73.0,87.0,60.0,60.0,61.0,8.0,80.0,41.0,78.0,59.0,93.0,31.0,58.0,93.0,77.0,100.0,78.0,65.0,48.0,86.0,69.0,64.0,87.0,79.0,61.0,72.0,33.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_10000k_h264_nvenc,G,36,76.0,24.0,72.0,44.0,86.0,92.0,40.0,84.0,70.0,68.0,52.0,77.0,69.0,92.0,82.0,59.0,72.0,59.0,87.0,88.0,88.0,43.0,83.0,69.0,78.0,71.0,51.0,73.0,66.0,67.0,70.0,56.0,73.0,58.0,56.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_1500k_av1,G,38,66.0,24.0,72.0,63.0,59.0,96.0,69.0,92.0,78.0,71.0,50.0,60.0,71.0,67.0,94.0,61.0,67.0,82.0,54.0,98.0,96.0,90.0,81.0,70.0,25.0,73.0,59.0,64.0,68.0,87.0,58.0,48.0,76.0,64.0,91.0,51.0,75.0,53.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_2000k_hevc_nvenc,G,35,71.0,44.0,75.0,75.0,77.0,63.0,79.0,75.0,60.0,78.0,70.0,76.0,93.0,72.0,66.0,69.0,59.0,87.0,91.0,89.0,65.0,50.0,67.0,82.0,54.0,63.0,77.0,38.0,61.0,71.0,82.0,88.0,71.0,29.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_2300k_h264_nvenc,G,37,38.0,43.0,73.0,30.0,45.0,50.0,28.0,69.0,56.0,59.0,75.0,40.0,8.0,92.0,53.0,71.0,77.0,47.0,37.0,68.0,89.0,82.0,50.0,63.0,94.0,59.0,24.0,52.0,58.0,67.0,47.0,61.0,58.0,88.0,52.0,68.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_5000k_av1,G,38,80.0,62.0,77.0,50.0,80.0,91.0,67.0,77.0,83.0,72.0,92.0,73.0,74.0,61.0,94.0,75.0,56.0,76.0,58.0,94.0,96.0,90.0,65.0,66.0,65.0,90.0,78.0,58.0,54.0,62.0,43.0,66.0,79.0,77.0,84.0,50.0,33.0,51.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_500k_av1,G,37,41.0,23.0,74.0,50.0,44.0,68.0,52.0,82.0,49.0,68.0,78.0,35.0,39.0,91.0,78.0,87.0,78.0,48.0,92.0,85.0,89.0,64.0,41.0,71.0,88.0,36.0,46.0,48.0,79.0,24.0,54.0,50.0,60.0,79.0,50.0,68.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_5300k_h264_nvenc,G,38,57.0,38.0,72.0,55.0,91.0,69.0,69.0,77.0,82.0,71.0,87.0,56.0,85.0,69.0,90.0,90.0,73.0,78.0,73.0,87.0,86.0,93.0,57.0,63.0,35.0,69.0,78.0,67.0,83.0,12.0,49.0,46.0,73.0,57.0,91.0,72.0,65.0,58.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_6000k_hevc_nvenc,G,34,83.0,29.0,91.0,91.0,65.0,89.0,79.0,72.0,96.0,82.0,74.0,92.0,88.0,70.0,77.0,47.0,94.0,89.0,88.0,82.0,80.0,63.0,69.0,63.0,65.0,49.0,71.0,64.0,71.0,72.0,82.0,46.0,42.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_800k_hevc_nvenc,G,36,46.0,27.0,72.0,51.0,78.0,59.0,61.0,40.0,57.0,59.0,43.0,29.0,92.0,69.0,31.0,45.0,41.0,93.0,83.0,88.0,27.0,64.0,86.0,100.0,60.0,17.0,49.0,17.0,26.0,60.0,45.0,75.0,89.0,57.0,60.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00,K,40,100.0,50.0,100.0,71.0,97.0,69.0,92.0,41.0,55.0,48.0,73.0,87.0,78.0,75.0,47.0,17.0,45.0,64.0,82.0,50.0,85.0,92.0,76.0,69.0,88.0,77.0,100.0,68.0,93.0,89.0,63.0,76.0,73.0,66.0,76.0,58.0,42.0,93.0,80.0,68.0,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_10000k_h264_nvenc,K,44,100.0,100.0,59.0,97.0,49.0,83.0,37.0,35.0,65.0,51.0,100.0,88.0,69.0,71.0,71.0,45.0,71.0,100.0,83.0,45.0,64.0,91.0,49.0,68.0,92.0,83.0,73.0,69.0,76.0,62.0,67.0,82.0,74.0,87.0,78.0,81.0,73.0,93.0,59.0,70.0,66.0,71.0,85.0,80.0,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_1500k_av1,K,47,99.0,72.0,80.0,45.0,97.0,47.0,88.0,53.0,48.0,64.0,40.0,73.0,42.0,73.0,70.0,78.0,68.0,87.0,78.0,29.0,44.0,69.0,79.0,52.0,43.0,92.0,69.0,47.0,43.0,69.0,77.0,69.0,50.0,70.0,74.0,71.0,30.0,90.0,26.0,50.0,28.0,47.0,65.0,38.0,69.0,87.0,74.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_2000k_hevc_nvenc,K,47,100.0,60.0,98.0,36.0,98.0,39.0,79.0,40.0,30.0,71.0,22.0,91.0,54.0,78.0,71.0,78.0,60.0,90.0,87.0,62.0,46.0,60.0,83.0,65.0,63.0,46.0,47.0,41.0,31.0,69.0,79.0,62.0,69.0,64.0,34.0,60.0,70.0,83.0,68.0,50.0,72.0,69.0,52.0,46.0,78.0,87.0,87.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_2300k_h264_nvenc,K,47,100.0,28.0,18.0,29.0,97.0,3.0,52.0,26.0,18.0,22.0,29.0,0.0,3.0,32.0,43.0,28.0,57.0,60.0,37.0,50.0,43.0,31.0,60.0,30.0,46.0,10.0,47.0,37.0,20.0,50.0,58.0,22.0,0.0,59.0,0.0,49.0,22.0,24.0,58.0,44.0,47.0,8.0,37.0,46.0,36.0,87.0,47.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_5000k_av1,K,47,100.0,71.0,80.0,59.0,97.0,88.0,83.0,54.0,65.0,78.0,55.0,99.0,83.0,86.0,71.0,78.0,73.0,81.0,87.0,20.0,37.0,74.0,78.0,59.0,60.0,92.0,80.0,47.0,74.0,69.0,80.0,71.0,80.0,71.0,100.0,70.0,70.0,84.0,62.0,76.0,48.0,69.0,63.0,45.0,89.0,85.0,92.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_500k_av1,K,47,89.0,29.0,45.0,21.0,98.0,13.0,82.0,27.0,31.0,21.0,25.0,18.0,49.0,46.0,50.0,42.0,77.0,40.0,59.0,23.0,36.0,29.0,49.0,44.0,55.0,54.0,74.0,54.0,18.0,69.0,56.0,46.0,27.0,58.0,0.0,29.0,29.0,17.0,35.0,41.0,28.0,15.0,41.0,42.0,42.0,82.0,52.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_5300k_h264_nvenc,K,45,82.0,93.0,66.0,97.0,59.0,83.0,27.0,43.0,71.0,22.0,56.0,66.0,67.0,71.0,71.0,57.0,87.0,94.0,55.0,37.0,87.0,74.0,54.0,64.0,64.0,78.0,39.0,68.0,70.0,78.0,79.0,83.0,21.0,50.0,41.0,74.0,86.0,49.0,72.0,66.0,57.0,50.0,79.0,82.0,72.0,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_6000k_hevc_nvenc,K,47,99.0,72.0,100.0,64.0,97.0,61.0,87.0,41.0,40.0,69.0,48.0,87.0,73.0,76.0,70.0,74.0,58.0,89.0,88.0,62.0,45.0,83.0,68.0,52.0,45.0,90.0,83.0,50.0,60.0,69.0,72.0,59.0,69.0,72.0,66.0,50.0,63.0,86.0,60.0,70.0,29.0,74.0,68.0,39.0,82.0,82.0,87.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_800k_hevc_nvenc,K,47,100.0,8.0,61.0,4.0,97.0,2.0,18.0,12.0,29.0,14.0,16.0,8.0,3.0,52.0,29.0,20.0,53.0,24.0,17.0,35.0,36.0,32.0,32.0,27.0,50.0,8.0,51.0,48.0,27.0,51.0,26.0,37.0,0.0,50.0,0.0,29.0,21.0,14.0,35.0,18.0,27.0,30.0,28.0,38.0,43.0,87.0,50.0,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08,F,38,91.0,78.0,75.0,82.0,87.0,17.0,27.0,71.0,61.0,71.0,73.0,78.0,59.0,88.0,85.0,57.0,65.0,72.0,26.0,43.0,96.0,89.0,86.0,65.0,58.0,99.0,72.0,73.0,93.0,76.0,62.0,93.0,74.0,44.0,69.0,62.0,87.0,81.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_10000k_h264_nvenc,F,38,85.0,78.0,71.0,92.0,94.0,92.0,78.0,49.0,78.0,50.0,82.0,37.0,51.0,59.0,72.0,63.0,88.0,97.0,34.0,46.0,62.0,68.0,78.0,19.0,90.0,89.0,72.0,69.0,64.0,72.0,78.0,93.0,82.0,27.0,78.0,53.0,69.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_1500k_av1,F,38,70.0,78.0,71.0,82.0,50.0,92.0,67.0,51.0,87.0,29.0,74.0,69.0,32.0,82.0,83.0,84.0,79.0,69.0,37.0,46.0,49.0,61.0,67.0,85.0,79.0,53.0,62.0,83.0,60.0,65.0,78.0,93.0,77.0,25.0,77.0,54.0,66.0,78.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_2000k_hevc_nvenc,F,37,64.0,77.0,71.0,80.0,95.0,56.0,50.0,68.0,59.0,81.0,50.0,68.0,73.0,91.0,59.0,65.0,78.0,53.0,34.0,58.0,71.0,68.0,74.0,87.0,82.0,67.0,74.0,51.0,69.0,63.0,71.0,81.0,17.0,71.0,41.0,53.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_2300k_h264_nvenc,F,36,90.0,72.0,50.0,71.0,12.0,64.0,50.0,24.0,47.0,29.0,59.0,31.0,30.0,76.0,54.0,30.0,97.0,43.0,26.0,41.0,68.0,16.0,57.0,75.0,14.0,23.0,49.0,30.0,14.0,3.0,91.0,29.0,59.0,32.0,50.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_5000k_av1,F,38,78.0,86.0,50.0,85.0,86.0,92.0,54.0,50.0,77.0,50.0,77.0,78.0,50.0,100.0,100.0,68.0,82.0,97.0,53.0,57.0,43.0,87.0,88.0,73.0,50.0,44.0,78.0,77.0,85.0,93.0,74.0,83.0,80.0,36.0,69.0,32.0,76.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_500k_av1,F,38,70.0,8.0,50.0,78.0,43.0,96.0,58.0,28.0,48.0,30.0,67.0,56.0,30.0,78.0,59.0,45.0,26.0,82.0,44.0,35.0,16.0,78.0,26.0,17.0,59.0,71.0,22.0,35.0,19.0,36.0,20.0,6.0,76.0,19.0,37.0,44.0,41.0,58.0,,,,,,,,,,,,,,,,,,,,,,,
amt_gaming_vqa_dataset/BdmIY7ieD0s_TheWitcher3_38-08_1080p_5300k_h264_nvenc,F,37,77.0,83.0,71.0,68.0,87.0,60.0,44.0,29.0,78.0,49.0,83.0,59.0,50.0,95.0,65.0,65.0,81.0,72.0,43.0,41.0,70.0,89.0,71.0,64.0,63.0,82.0,71.0,48.0,88.0,58.0,70.0,69.0,26.0,71.0,43.0,77.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,
