video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count,batch
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,21,35,4,23,33,4,23,33,4,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,37,6,18,37,6,17,39,5,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,38,2,16,33,3,15,35,2,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_2300k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,8,26,24,5,26,27,8,28,22,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,35,6,18,36,6,18,38,4,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,32,17,15,32,14,13,29,19,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,37,4,17,37,2,16,36,4,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,28,6,15,30,6,16,29,6,K
amt_gaming_vqa_dataset/AGXB0DUZ9rw_CallofDutyMobile_0-00_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,42,6,4,38,10,7,38,7,K
amt_gaming_vqa_dataset/AHZ4ogRBVBI_Cyberpunk2077_4-44,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,19,10,6,19,11,6,18,12,K
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32,Highly Clear,Minor Artifacts Present,Moderate level of immersion,16,15,5,14,16,6,15,16,5,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_10000k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,21,15,1,18,18,1,20,16,1,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,21,4,13,21,4,14,21,3,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,18,3,15,19,4,16,18,4,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,24,2,10,24,3,11,22,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,13,3,20,15,3,19,17,2,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,20,3,10,25,2,14,22,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,18,17,3,17,18,3,18,18,2,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,18,17,2,18,17,2,17,19,1,G
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,11,22,2,13,23,3,13,22,G
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,17,10,5,16,12,7,13,13,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,20,8,11,18,8,8,19,10,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_1500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,11,25,4,13,24,5,12,24,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_2000k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,4,18,19,6,18,17,6,15,20,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,14,25,2,10,28,2,12,26,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,20,14,7,20,14,8,19,14,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,34,2,5,34,1,5,35,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_5300k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,6,17,16,5,17,17,7,15,17,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,22,15,5,21,15,7,20,14,J
amt_gaming_vqa_dataset/AKcTm4L_Des_CallofDutyMobile_1-38_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,32,2,8,31,2,8,31,J
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05,Highly Clear,No visible artifacts,High level of immersion,28,10,2,27,12,1,27,12,1,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,9,1,27,11,1,28,10,1,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,20,2,19,21,1,18,21,2,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,20,3,14,22,3,13,23,3,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,6,27,4,6,29,5,6,28,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,6,2,28,10,2,28,10,2,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,7,10,21,9,11,21,8,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,17,2,18,18,2,19,17,2,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,8,1,25,13,1,24,14,1,E
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,9,12,18,7,16,16,9,13,17,E
amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_16-00,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,18,12,6,19,11,6,19,11,K
amt_gaming_vqa_dataset/AfRkzHvr2c4_CitiesSkylines_8-19,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,14,19,4,16,18,4,14,20,F
amt_gaming_vqa_dataset/Afterus,Highly Clear,No visible artifacts,High level of immersion,24,7,1,20,9,3,21,9,2,A
amt_gaming_vqa_dataset/Afterus_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,20,13,0,20,13,0,19,12,2,A
amt_gaming_vqa_dataset/Afterus_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,17,13,3,12,19,2,13,16,4,A
amt_gaming_vqa_dataset/Afterus_1080p_2000k_hevcnvenc,Moderately Clear,No visible artifacts,High level of immersion,14,16,3,15,14,4,14,14,5,A
amt_gaming_vqa_dataset/Afterus_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,17,6,8,19,3,11,19,A
amt_gaming_vqa_dataset/Afterus_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,11,1,20,10,3,20,12,1,A
amt_gaming_vqa_dataset/Afterus_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,15,5,11,17,3,13,17,A
amt_gaming_vqa_dataset/Afterus_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,2,12,19,2,9,20,4,A
amt_gaming_vqa_dataset/Afterus_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,15,14,3,19,10,3,15,13,4,A
amt_gaming_vqa_dataset/Afterus_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,19,3,11,19,2,12,19,A
amt_gaming_vqa_dataset/Afterus_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,4,2,26,6,1,25,7,1,A
amt_gaming_vqa_dataset/Afterus_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,22,7,2,18,10,3,18,10,3,A
amt_gaming_vqa_dataset/Afterus_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,6,9,15,9,5,21,7,A
amt_gaming_vqa_dataset/Afterus_2160p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,7,19,5,8,18,3,8,20,A
amt_gaming_vqa_dataset/Afterus_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,19,11,1,18,10,3,19,9,3,A
amt_gaming_vqa_dataset/Afterus_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,13,1,21,11,0,18,13,1,A
amt_gaming_vqa_dataset/Afterus_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,16,2,11,18,4,10,17,A
amt_gaming_vqa_dataset/Afterus_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,18,11,2,19,10,2,17,10,4,A
amt_gaming_vqa_dataset/Afterus_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,16,8,7,13,10,5,16,9,A
amt_gaming_vqa_dataset/Afterus_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,5,10,18,5,11,17,5,A
amt_gaming_vqa_dataset/Afterus_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,15,16,4,12,17,1,15,17,A
amt_gaming_vqa_dataset/Afterus_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,5,14,14,4,12,17,2,16,15,A
amt_gaming_vqa_dataset/Afterus_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,25,2,5,26,0,7,26,A
amt_gaming_vqa_dataset/Afterus_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,4,11,19,3,13,15,5,A
amt_gaming_vqa_dataset/Afterus_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,17,7,10,17,6,11,15,7,A
amt_gaming_vqa_dataset/Afterus_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,6,9,18,6,7,18,8,A
amt_gaming_vqa_dataset/Afterus_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,14,1,19,13,1,18,13,2,A
amt_gaming_vqa_dataset/Afterus_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,3,15,15,3,13,16,4,A
amt_gaming_vqa_dataset/Afterus_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,21,11,1,20,10,3,18,11,4,A
amt_gaming_vqa_dataset/Afterus_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,16,10,5,15,13,5,15,13,A
amt_gaming_vqa_dataset/Afterus_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,17,3,12,18,2,11,20,A
amt_gaming_vqa_dataset/Amerfightingopenbeta,Highly Clear,No visible artifacts,High level of immersion,26,11,4,23,16,2,24,14,3,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,32,7,3,29,9,4,28,10,4,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,20,5,17,24,1,16,24,2,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,19,7,15,22,5,13,25,4,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,16,20,5,17,20,5,15,22,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,16,2,26,14,2,26,14,2,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_500k_av1,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,3,19,19,6,16,19,3,21,17,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,22,4,19,21,2,16,23,3,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,28,11,3,25,14,3,22,17,3,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,23,6,14,22,2,17,23,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,11,4,25,15,2,26,11,5,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,18,2,23,16,2,21,19,1,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,25,5,13,24,5,12,25,5,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,11,8,23,11,9,24,9,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,30,7,3,27,9,4,28,8,4,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,11,4,26,13,3,27,13,2,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,27,4,11,27,1,17,24,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_6000k_hevcnvenc,Moderately Clear,No visible artifacts,High level of immersion,20,20,2,22,17,3,22,19,1,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,24,7,11,23,7,9,24,8,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,18,13,13,18,11,7,24,11,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,11,27,4,11,27,3,13,26,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,16,22,5,16,21,2,16,24,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,7,33,3,9,30,2,8,32,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1300k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,19,17,6,17,21,4,16,22,4,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,24,11,7,26,9,3,29,10,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,23,12,7,26,9,5,29,8,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,12,3,26,13,3,27,12,3,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,22,1,21,21,0,18,23,1,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,26,13,3,21,18,3,21,19,2,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,7,16,19,7,15,20,5,19,18,B
amt_gaming_vqa_dataset/Amerfightingopenbeta_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,10,30,2,11,29,0,12,30,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1,Highly Clear,No visible artifacts,High level of immersion,31,9,1,29,8,4,27,10,4,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,28,12,2,27,14,1,24,17,1,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,28,2,14,24,5,15,26,2,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,26,3,15,24,4,13,27,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,15,23,4,15,24,4,13,26,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,30,10,2,28,10,4,29,11,2,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,12,29,1,15,27,2,14,27,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_5300k_h264nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,19,21,2,18,17,7,17,22,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,33,8,1,28,9,5,28,10,4,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,31,3,13,27,3,9,31,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,30,6,5,34,5,2,30,9,2,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,29,10,1,25,12,3,26,11,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,24,10,6,25,12,9,23,11,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,14,4,21,16,2,22,17,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,33,8,2,28,13,2,30,12,1,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,30,10,3,30,10,3,28,12,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,9,30,3,7,33,4,11,28,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,28,8,5,26,11,4,26,12,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_2160p_8500k_h264nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,17,19,6,18,18,6,14,21,7,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,24,14,7,25,11,5,23,15,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,9,29,3,11,29,6,8,29,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,14,25,3,15,25,3,15,25,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,34,2,9,31,3,8,31,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,24,6,14,24,5,9,27,7,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,28,4,9,29,5,9,31,3,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,20,8,16,19,8,15,21,7,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,14,2,23,20,0,23,16,4,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,25,13,5,26,14,3,25,16,2,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,22,18,2,22,17,3,22,19,1,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,28,4,12,27,4,8,31,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,33,2,10,31,2,11,30,C
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2,Highly Clear,No visible artifacts,High level of immersion,25,6,5,22,10,4,23,7,6,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,19,15,2,18,16,2,17,15,4,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,21,10,8,18,10,8,20,8,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,17,14,7,17,12,7,17,12,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,25,4,7,25,3,7,26,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5000k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,18,12,6,16,17,3,18,12,6,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,10,25,4,9,23,1,13,22,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,18,6,14,18,4,11,21,4,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_6000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,16,17,3,14,17,5,17,15,4,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,29,1,7,28,0,8,28,B
amt_gaming_vqa_dataset/Assassiancreedvalhalla_2_2160p_10000k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,21,12,3,17,17,2,23,9,4,B
