video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41
amt_gaming_vqa_dataset/skyrim_1_720p_500k_av1,32,32,0,96,30,80,22,22,0,7,50,28,16,4,0,31,54,64,60,7,32,8,17,29,9,10,28,80,5,35,29,13,17,22,39,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_1500k_av1,32,32,0,73,39,59,52,56,68,51,83,72,63,74,59,69,73,90,87,45,75,75,55,73,64,55,76,51,61,67,65,92,35,66,63,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_800k_hevcnvenc,32,32,0,94,52,68,17,28,8,1,92,7,18,0,0,30,55,63,36,47,50,28,33,15,10,8,54,89,27,51,28,4,25,55,9,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_10000k_hevcnvenc,32,31,1,91,44,77,76,77,63,71,61,71,81,79,100,59,67,63,50,45,71,59,74,43,94,58,87,53,75,unset,89,98,53,100,77,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_1500k_hevcnvenc,32,32,0,32,64,76,23,30,27,29,53,8,20,11,0,36,67,92,31,45,70,30,55,23,10,23,74,71,10,64,50,22,44,94,57,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_6000k_hevcnvenc,32,31,1,31,80,62,80,61,69,60,54,71,67,64,100,60,89,92,9,59,84,59,58,52,87,unset,53,60,64,94,75,73,55,100,44,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_480p_800k_hevcnvenc,32,32,0,61,58,82,0,18,12,29,76,0,14,12,0,31,60,26,8,21,53,28,19,20,12,10,53,40,16,5,21,17,18,29,41,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_1500k_hevcnvenc,32,32,0,69,31,77,60,45,30,41,53,27,29,59,50,41,65,54,72,37,40,30,38,15,11,48,52,70,78,100,69,52,22,75,65,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_3500k_hevcnvenc,32,32,0,36,72,83,53,76,64,73,67,71,42,74,100,50,60,74,75,62,82,50,57,43,71,51,78,51,51,100,49,63,39,88,57,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_600k_hevcnvenc,32,32,0,69,37,56,6,19,0,0,24,6,17,0,0,12,57,18,19,9,40,30,16,12,9,10,57,50,24,0,10,6,1,22,41,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2,32,31,1,53,81,69,65,77,68,72,88,72,86,94,56,78,82,92,13,64,75,74,97,78,68,56,unset,50,63,60,74,59,44,97,79,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_5000k_av1,32,32,0,78,71,87,63,70,79,70,60,71,78,87,84,88,59,91,93,38,94,72,77,69,82,60,89,71,62,81,77,61,68,76,68,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_5300k_h264nvenc,32,32,0,46,55,70,24,55,70,50,27,60,78,73,69,69,62,41,21,45,58,72,55,75,70,38,76,50,63,51,75,69,48,62,62,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_500k_av1,32,32,0,64,65,80,3,19,8,29,56,46,35,4,43,41,69,62,72,39,36,7,62,64,19,13,42,72,20,49,50,27,23,50,34,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_10000k_av1,32,32,0,97,54,81,80,62,44,60,87,72,78,80,77,69,77,90,2,44,65,70,71,58,75,35,65,51,68,60,76,91,53,59,71,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_1000k_av1,32,32,0,57,65,61,17,31,22,51,54,40,14,33,60,50,77,53,4,37,77,71,56,43,11,38,53,64,38,50,42,30,23,88,36,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_5000k_av1,32,32,0,91,60,67,74,74,59,50,80,71,71,72,51,78,76,92,6,61,64,60,58,52,80,50,67,78,71,50,79,93,56,97,62,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_480p_1000k_av1,32,32,0,83,60,79,28,27,49,50,31,72,48,64,72,59,58,90,78,19,55,72,49,53,10,38,52,72,36,74,55,10,43,71,63,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_1300k_av1,32,32,0,51,81,63,25,67,77,46,41,72,63,71,70,78,74,93,96,44,90,50,52,58,60,34,63,40,71,65,59,64,51,80,84,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_3000k_av1,32,32,0,72,61,61,68,71,69,48,35,56,78,86,65,68,71,91,90,35,83,72,73,68,59,39,81,79,84,71,65,66,47,69,76,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_500k_av1,32,32,0,75,33,76,0,43,24,29,29,50,23,8,46,69,68,62,78,44,66,28,71,45,25,37,26,69,65,8,28,54,43,66,44,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_10000k_h264nvenc,32,31,1,80,40,78,59,65,81,71,83,71,75,78,74,78,60,90,18,39,76,72,70,55,unset,50,85,80,79,59,85,56,42,65,55,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_6000k_hevcnvenc,32,32,0,51,20,66,76,69,71,50,81,59,73,82,100,69,65,62,30,47,99,74,78,34,59,61,78,71,82,97,86,68,47,68,90,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_2000k_hevcnvenc,32,32,0,54,47,67,73,46,27,40,85,28,57,77,75,31,73,57,50,39,66,50,72,12,53,54,76,51,80,78,48,72,37,68,74,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_5000k_h264nvenc,32,32,0,80,81,76,50,63,34,60,75,71,74,79,100,69,62,91,59,38,48,71,71,42,69,57,48,71,81,90,74,79,53,71,88,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_2500k_h264nvenc,32,32,0,74,60,66,32,35,23,29,56,52,29,67,84,59,63,87,59,44,61,50,55,51,59,19,67,70,83,67,56,67,26,66,76,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1,32,32,0,70,51,71,84,73,86,71,70,73,66,100,100,92,78,37,13,64,96,72,74,63,90,50,97,71,75,100,92,70,56,100,97,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_1500k_av1,32,32,0,62,45,83,37,22,38,14,43,51,31,38,67,41,81,87,50,38,75,51,60,16,11,51,87,78,51,68,60,63,26,86,45,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_5000k_av1,32,32,0,99,89,77,58,63,79,50,90,58,81,83,100,50,76,92,1,48,91,72,70,55,85,50,79,61,88,100,66,41,61,86,78,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_500k_av1,32,32,0,84,25,81,15,26,7,28,45,7,26,16,0,31,55,45,22,11,28,27,21,13,9,9,40,92,18,26,25,6,25,0,16,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_10000k_av1,32,30,2,95,76,93,56,72,62,69,90,unset,65,80,100,60,63,58,unset,73,65,50,63,33,94,57,94,83,94,95,91,70,45,100,36,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_1000k_av1,32,32,0,79,78,62,30,18,19,28,33,8,3,25,71,40,49,18,7,38,61,30,32,8,10,35,92,40,26,66,45,28,37,92,61,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_5000k_av1,32,32,0,96,52,63,75,63,63,52,81,59,65,81,91,69,67,67,13,65,78,74,68,35,84,52,51,79,61,94,74,60,54,100,56,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_480p_1000k_av1,32,32,0,50,10,89,1,23,5,29,34,0,26,29,65,31,35,18,59,32,55,41,23,27,9,10,16,41,33,67,37,2,20,63,43,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_1300k_av1,32,32,0,57,28,77,25,39,16,50,36,50,19,30,54,50,75,46,70,37,71,50,54,43,70,14,54,39,57,100,72,44,28,94,78,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_3000k_av1,32,32,0,87,66,68,58,55,58,51,86,59,43,82,82,60,74,92,91,44,87,59,85,51,71,60,92,62,87,97,73,53,23,100,81,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_500k_av1,32,32,0,97,59,82,0,14,5,0,35,8,18,3,0,22,24,56,1,8,15,27,18,10,10,9,18,51,0,14,23,20,19,50,9,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_10000k_h264nvenc,32,30,2,83,36,61,64,73,73,72,61,71,63,83,91,69,76,89,unset,38,86,74,71,22,86,71,89,50,90,100,83,74,53,unset,45,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_1080p_2300k_h264nvenc,32,32,0,53,68,79,0,30,8,38,42,0,7,24,0,13,4,15,22,36,39,29,17,6,9,13,86,58,9,0,20,8,5,0,69,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_25000k_h264nvenc,32,31,1,51,29,80,77,72,69,60,56,71,77,74,100,78,52,91,unset,55,97,71,76,59,87,59,79,47,92,100,86,74,45,98,94,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_5000k_h264nvenc,32,32,0,51,14,73,0,14,0,7,19,7,4,0,0,25,9,39,7,37,35,0,28,9,9,8,19,50,2,0,25,0,6,0,7,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_2160p_8500k_h264nvenc,32,31,1,57,49,67,0,27,22,0,64,71,19,40,44,31,39,62,unset,32,53,60,50,58,82,39,14,81,50,45,35,65,29,71,35,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_480p_1000k_h264nvenc,32,32,0,61,23,53,0,26,11,0,59,0,25,6,32,22,62,64,31,37,23,28,40,22,10,10,68,70,21,0,26,3,25,19,6,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_1_720p_1000k_h264nvenc,32,31,1,51,26,74,0,7,0,0,24,0,0,0,0,7,23,8,unset,7,17,28,14,3,6,9,51,42,0,0,28,2,24,0,0,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_2300k_h264nvenc,32,32,0,75,55,60,6,27,41,29,43,41,11,12,15,50,57,59,41,37,46,31,37,35,10,14,77,51,40,0,55,5,19,26,41,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_25000k_h264nvenc,32,30,2,89,50,67,60,71,78,71,81,72,78,92,88,78,80,91,unset,45,66,70,58,75,78,53,unset,58,55,67,70,78,54,58,78,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_720p_3000k_av1,32,32,0,95,87,83,55,73,61,71,31,30,30,44,100,69,82,62,78,40,78,30,22,92,70,51,49,79,71,61,63,41,33,75,62,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_720p_2500k_h264nvenc,32,32,0,70,82,70,53,28,21,29,29,7,31,13,16,26,51,21,59,77,57,27,15,18,10,26,74,88,33,0,37,24,28,0,31,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_720p_5000k_h264nvenc,32,30,2,85,52,83,65,77,65,unset,63,52,67,59,51,78,86,93,unset,47,70,48,27,63,40,38,44,86,65,75,65,77,35,64,51,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_5000k_h264nvenc,32,32,0,43,51,76,0,35,6,50,39,28,14,6,0,31,39,43,21,40,20,30,27,18,20,11,55,70,7,0,29,35,13,0,19,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_1080p_1500k_av1,32,32,0,85,81,85,35,54,15,8,73,8,51,35,73,36,49,21,92,67,68,49,16,47,10,36,41,64,44,61,24,32,27,54,23,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_1080p_5000k_av1,32,32,0,97,53,78,81,62,49,70,59,60,63,70,70,69,95,55,12,47,63,29,26,91,70,53,79,52,44,69,75,78,42,62,38,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_1080p_500k_av1,32,32,0,96,40,76,28,27,3,8,54,28,15,1,0,31,76,59,39,32,47,28,14,44,10,11,17,69,10,32,11,8,20,40,0,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_2160p_10000k_av1,32,32,0,56,72,72,80,76,47,71,59,56,57,94,100,87,96,56,2,65,59,49,20,92,79,50,14,87,35,93,66,92,46,91,45,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_2160p_1000k_av1,32,32,0,99,69,73,32,55,16,33,39,28,37,29,64,41,47,37,6,74,45,50,36,32,49,22,74,30,66,50,24,23,28,54,36,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_2160p_5000k_av1,32,31,1,87,77,78,76,78,44,59,75,72,59,86,82,82,67,41,9,66,68,31,12,81,87,49,unset,49,70,72,58,78,23,70,74,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_480p_1000k_av1,32,32,0,34,57,86,6,36,14,28,22,0,22,32,48,17,66,63,79,22,20,28,15,33,14,10,55,51,43,51,28,26,19,0,25,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_720p_1300k_av1,32,32,0,85,65,69,29,70,57,27,68,29,42,38,54,40,68,54,70,34,50,28,25,84,21,30,53,51,61,74,34,32,24,50,38,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_720p_1000k_h264nvenc,32,31,1,81,70,81,0,0,0,0,10,0,9,0,38,8,11,13,9,12,13,unset,18,5,10,13,33,40,0,0,12,8,12,0,2,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_480p_1000k_h264nvenc,32,32,0,65,85,61,0,26,7,0,23,0,20,13,16,17,82,12,22,17,30,28,14,19,11,10,54,80,22,0,20,0,14,0,5,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_2160p_5000k_h264nvenc,32,30,2,87,20,76,0,27,0,0,6,2,8,0,0,8,47,23,3,55,28,unset,18,19,11,9,unset,79,32,29,13,1,7,0,12,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_480p_1000k_h264nvenc,32,31,1,73,55,59,6,35,22,28,44,28,16,6,16,41,58,62,49,33,33,28,22,54,unset,11,26,70,22,0,35,0,13,0,22,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_1000k_h264nvenc,32,32,0,61,64,78,0,26,9,7,44,29,11,1,0,22,58,14,29,34,32,31,22,14,11,9,41,82,9,0,36,0,25,0,4,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_2500k_h264nvenc,32,32,0,60,29,61,33,31,70,40,43,72,69,50,65,50,77,63,94,38,60,50,63,82,63,34,64,80,56,45,62,10,38,52,46,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_5000k_h264nvenc,32,32,0,75,68,73,58,55,63,71,64,50,78,71,79,82,70,91,96,39,88,72,76,56,59,61,85,81,74,95,67,54,46,65,64,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_2000k_hevcnvenc,32,32,0,33,62,76,32,65,55,43,82,50,60,59,65,69,57,61,94,46,78,57,70,76,59,50,78,69,66,77,56,78,42,74,64,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_6000k_hevcnvenc,32,32,0,31,79,49,74,65,76,72,21,71,79,86,55,78,72,52,12,38,83,72,74,70,70,51,81,79,76,70,86,74,35,89,71,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_1080p_800k_hevcnvenc,32,32,0,62,48,79,0,15,9,0,90,7,11,10,36,40,75,75,71,27,45,30,28,38,9,12,29,71,22,43,15,9,17,22,27,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_10000k_hevcnvenc,32,31,1,33,43,67,55,70,76,69,41,71,74,82,unset,78,63,90,30,47,74,60,71,53,91,44,57,72,72,85,87,60,61,94,58,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_1500k_hevcnvenc,32,32,0,74,51,62,24,16,22,28,84,9,25,13,19,31,55,55,21,46,46,26,32,30,10,29,66,69,1,0,22,10,36,8,41,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_6000k_hevcnvenc,32,31,1,43,62,66,65,62,72,71,56,71,72,92,73,78,36,76,81,70,78,71,72,81,70,59,unset,71,69,95,74,89,44,84,92,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_480p_800k_hevcnvenc,32,32,0,56,71,79,15,26,26,49,37,7,34,12,50,39,55,75,93,28,45,40,33,50,13,22,52,50,5,39,33,14,27,63,22,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_1500k_hevcnvenc,32,31,1,36,67,65,43,54,45,59,60,unset,65,72,73,50,80,71,93,30,72,51,59,74,58,48,73,60,77,93,54,59,33,94,67,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_3500k_hevcnvenc,32,32,0,31,32,76,55,77,67,72,56,72,73,78,56,78,85,95,94,45,72,71,63,76,77,49,70,49,74,90,73,84,55,87,47,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_720p_600k_hevcnvenc,32,32,0,38,65,82,0,30,13,29,37,29,22,8,24,45,40,69,48,25,41,29,50,36,9,26,31,70,20,0,19,15,22,16,25,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1,32,31,1,89,51,77,100,81,64,70,84,48,62,88,50,87,96,80,0,76,56,30,29,74,77,58,unset,79,100,98,83,89,62,92,100,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_1080p_2300k_h264nvenc,32,31,1,100,44,55,0,15,0,0,11,unset,19,3,0,8,78,9,8,46,34,28,16,10,9,9,89,39,65,2,31,7,9,0,28,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_1080p_5300k_h264nvenc,32,30,2,74,63,79,52,26,11,59,69,unset,22,75,12,41,63,23,unset,36,88,51,50,86,77,28,55,80,35,51,46,15,29,17,83,,,,,,,,,
amt_gaming_vqa_dataset/skyrim_1_2160p_25000k_h264nvenc,32,30,2,94,90,86,87,62,66,78,98,70,63,97,60,83,77,83,unset,73,85,30,13,54,87,62,36,81,73,69,72,unset,52,51,70,,,,,,,,,
amt_gaming_vqa_dataset/Marvelspiderman_2_2160p_8500k_h264nvenc,32,31,1,83,52,62,63,unset,58,40,94,60,74,33,56,68,59,70,16,47,48,49,48,69,79,34,61,70,65,85,74,32,49,57,63,,,,,,,,,
