video_name,total_ratings_count,valid_ratings_count,unset_count,final_rate1,final_rate2,final_rate3,final_rate4,final_rate5,final_rate6,final_rate7,final_rate8,final_rate9,final_rate10,final_rate11,final_rate12,final_rate13,final_rate14,final_rate15,final_rate16,final_rate17,final_rate18,final_rate19,final_rate20,final_rate21,final_rate22,final_rate23,final_rate24,final_rate25,final_rate26,final_rate27,final_rate28,final_rate29,final_rate30,final_rate31,final_rate32,final_rate33,final_rate34,final_rate35,final_rate36,final_rate37,final_rate38,final_rate39,final_rate40,final_rate41,final_rate42,final_rate43,final_rate44
amt_gaming_vqa_dataset/Farcry6_2_720p_1000k_h264nvenc,35,35,0,0,75,0,27,35,0,17,63,55,15,6,6,10,31,22,0,3,19,50,2,50,12,13,10,4,35,19,12,6,29,15,21,15,0,8,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_2500k_h264nvenc,35,35,0,10,31,50,47,54,16,55,72,71,51,6,26,28,55,50,17,35,41,73,30,71,74,26,11,59,56,34,36,55,53,5,61,64,53,54,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_5000k_h264nvenc,35,35,0,83,81,67,75,78,40,77,69,72,77,67,61,9,64,59,67,90,65,89,48,91,58,68,68,92,83,49,66,71,81,26,66,69,75,80,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_2000k_hevcnvenc,35,35,0,25,77,60,54,71,33,59,75,74,51,44,52,53,0,12,25,62,50,65,48,84,59,51,71,91,69,34,53,62,87,38,71,49,88,51,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_6000k_hevcnvenc,35,34,1,84,19,74,53,40,44,79,73,70,76,83,85,16,3,49,55,90,69,71,91,87,27,71,unset,70,60,68,74,89,83,69,69,93,68,89,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_800k_hevcnvenc,35,35,0,0,50,8,56,46,13,22,61,70,31,7,13,30,3,28,16,17,30,46,8,82,55,14,18,10,59,13,12,60,72,0,14,10,0,13,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_10000k_hevcnvenc,35,34,1,93,71,70,40,77,62,93,57,63,71,78,unset,44,0,70,60,89,76,100,89,71,46,73,79,93,67,94,78,82,83,76,90,87,49,88,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_1500k_hevcnvenc,35,34,1,19,72,8,64,79,26,51,75,70,41,4,unset,66,0,37,26,54,29,51,34,50,77,27,29,50,65,21,26,45,88,2,29,45,30,59,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_6000k_hevcnvenc,35,34,1,80,71,51,36,99,38,60,70,70,89,76,unset,74,0,48,52,93,54,72,87,80,65,65,77,89,80,74,36,61,61,15,66,69,84,71,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_480p_800k_hevcnvenc,35,35,0,0,27,50,47,74,31,38,69,72,38,24,64,15,24,50,29,36,8,71,32,71,35,32,9,70,56,6,22,66,86,1,8,30,89,40,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_1500k_hevcnvenc,35,35,0,9,73,50,10,55,29,59,60,71,51,27,62,55,0,71,30,73,33,87,49,84,55,59,29,69,62,44,48,97,60,32,33,67,54,80,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_3500k_hevcnvenc,35,35,0,69,23,49,74,96,46,79,70,71,50,67,74,46,0,45,54,89,84,71,86,83,45,68,70,41,81,59,62,80,80,78,76,97,69,80,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_600k_hevcnvenc,35,35,0,7,51,28,57,96,3,22,68,71,30,18,12,25,0,20,10,17,6,65,7,87,52,16,11,58,57,13,9,51,70,11,15,10,9,9,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_10000k_h264nvenc,35,34,1,83,51,71,80,38,52,93,55,67,75,61,94,86,68,16,50,54,83,unset,87,86,33,69,85,70,74,68,66,95,87,53,62,35,69,70,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_500k_av1,35,35,0,24,73,30,72,23,27,50,71,76,27,5,9,21,44,31,16,64,22,41,31,94,45,24,10,39,73,13,17,29,85,9,33,14,43,28,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_3000k_av1,35,35,0,90,49,71,71,83,61,80,77,67,50,57,88,68,62,57,61,70,63,70,78,74,41,66,53,94,66,71,69,98,90,56,75,82,70,70,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_3500k_hevcnvenc,35,35,0,83,19,71,23,80,75,96,69,63,78,77,85,55,7,69,36,89,80,87,89,83,37,72,72,91,86,81,81,81,71,86,78,67,100,90,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_2000k_hevcnvenc,35,35,0,83,76,70,76,75,71,68,74,73,78,66,89,54,3,51,50,92,53,87,90,86,69,69,69,69,67,93,74,97,60,31,81,98,77,81,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_6000k_hevcnvenc,35,35,0,82,50,70,45,66,78,80,74,70,60,72,89,57,2,61,55,90,66,72,87,83,56,59,66,90,78,66,73,100,78,63,79,95,100,91,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_1080p_800k_hevcnvenc,35,35,0,28,50,22,38,74,41,55,67,70,32,30,17,40,0,70,14,64,36,66,35,78,38,39,11,92,63,12,27,88,72,13,33,23,76,71,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_10000k_hevcnvenc,35,34,1,81,85,70,45,78,65,99,61,66,86,65,unset,69,3,83,43,95,82,100,90,70,53,41,89,7,66,87,71,91,75,78,86,99,100,93,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_1500k_hevcnvenc,35,34,1,72,73,55,58,100,35,69,60,78,59,70,unset,30,0,72,48,68,62,79,45,72,54,69,74,93,55,68,79,76,64,75,72,87,66,92,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_6000k_hevcnvenc,35,34,1,81,50,71,38,71,75,93,62,69,78,59,unset,56,2,51,40,90,82,100,94,92,46,73,73,72,91,83,86,86,71,66,79,53,95,93,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_480p_800k_hevcnvenc,35,35,0,29,72,50,22,43,39,59,67,70,50,30,52,13,0,72,24,62,32,51,29,92,45,60,31,92,67,43,55,91,68,36,46,72,100,74,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_1500k_hevcnvenc,35,35,0,74,50,71,79,81,61,59,60,61,59,54,64,35,1,61,34,81,67,63,69,85,43,40,66,87,62,70,71,100,64,78,79,64,100,70,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_720p_600k_hevcnvenc,35,35,0,8,23,21,99,47,20,26,71,67,51,44,44,25,0,63,18,63,23,62,44,88,38,45,41,69,53,34,36,59,74,12,45,25,70,72,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_720p_1300k_av1,35,35,0,37,85,70,19,98,50,69,67,65,51,37,47,55,65,43,8,70,43,50,47,88,56,40,19,92,66,26,41,82,89,79,42,58,97,70,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2,35,34,1,100,51,72,62,54,68,89,74,69,53,89,85,86,73,20,71,92,93,64,88,71,73,65,85,unset,75,44,83,77,62,92,76,87,100,75,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_1500k_av1,35,35,0,17,20,49,76,83,39,94,64,64,54,50,81,43,71,50,44,94,37,71,48,89,64,43,61,50,64,78,73,99,64,44,50,88,58,60,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_5000k_av1,35,35,0,85,75,71,80,76,49,93,65,66,96,78,93,87,81,52,53,92,69,64,88,91,41,68,82,50,83,80,64,75,96,66,86,93,76,81,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_1080p_500k_av1,35,34,1,0,72,29,22,24,8,22,62,66,21,15,11,16,42,52,0,82,0,51,9,50,22,26,unset,29,54,7,24,56,70,25,13,20,19,49,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_10000k_av1,35,34,1,95,29,92,68,100,57,94,68,72,77,64,89,37,81,17,43,54,88,50,87,92,83,59,unset,8,63,78,78,99,89,79,94,69,71,83,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_1000k_av1,35,35,0,11,28,29,63,61,13,59,62,73,29,44,45,47,50,51,25,18,37,50,49,80,72,30,41,2,74,16,43,28,89,18,35,30,60,50,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_2160p_5000k_av1,35,35,0,82,72,73,89,75,60,68,70,74,78,67,87,41,57,50,44,79,77,62,87,82,74,72,75,13,57,89,74,78,71,56,83,78,95,92,,,,,,,,,
amt_gaming_vqa_dataset/Farcry6_2_480p_1000k_av1,35,35,0,9,73,29,33,28,36,60,70,70,41,50,26,46,67,30,12,91,49,50,38,82,43,35,18,50,65,66,59,98,83,42,28,52,45,80,,,,,,,,,
amt_gaming_vqa_dataset/Policesimulatorpatrolofficers_1_2160p_8500k_h264nvenc,35,35,0,82,50,77,77,45,64,93,67,73,70,73,80,50,59,71,65,92,65,100,87,70,59,50,71,90,68,72,86,92,80,37,73,86,65,92,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_600k_hevcnvenc,34,34,0,25,31,0,0,57,72,46,63,60,10,7,77,83,12,43,72,0,19,17,14,18,14,30,73,22,0,0,0,77,0,13,27,0,20,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_3500k_hevcnvenc,34,34,0,65,60,92,100,78,70,50,68,95,72,89,83,76,77,70,72,74,45,24,68,59,57,97,67,64,56,65,60,75,78,67,76,66,58,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_480p_800k_hevcnvenc,34,34,0,34,50,0,0,82,50,49,51,62,8,63,83,84,33,78,50,9,27,19,12,43,12,15,62,39,20,67,7,73,26,37,56,4,47,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_1000k_av1,34,34,0,19,78,8,5,69,71,63,36,67,28,55,82,73,73,75,41,35,22,78,41,33,24,31,79,37,21,17,26,77,7,21,43,0,30,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_10000k_av1,34,34,0,83,59,100,93,65,48,64,56,90,72,74,82,79,70,68,75,92,67,79,72,57,77,68,84,97,80,84,89,78,100,64,78,52,71,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_500k_av1,34,34,0,0,77,0,0,45,56,0,58,58,9,11,80,78,14,67,72,6,13,82,19,55,13,23,79,22,0,0,16,77,0,1,34,0,14,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_5000k_av1,34,34,0,58,78,79,75,69,82,87,56,50,72,65,85,81,79,61,74,97,38,76,65,91,69,77,72,78,56,66,45,79,85,58,80,90,60,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_1500k_av1,34,34,0,40,78,50,16,73,69,77,43,72,26,33,84,90,79,53,73,54,17,77,32,44,33,59,61,37,22,22,41,76,19,31,74,44,31,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1,34,33,1,100,78,91,100,unset,61,49,61,66,71,84,82,87,62,56,72,100,71,77,90,85,64,91,90,92,59,92,89,77,75,76,69,49,78,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_600k_hevcnvenc,34,34,0,25,41,0,0,80,62,29,52,63,6,16,81,86,28,77,50,3,14,16,7,48,18,10,79,22,11,7,9,73,1,19,33,30,45,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_3500k_hevcnvenc,34,33,1,64,32,79,86,81,72,70,47,61,59,83,85,82,62,77,56,73,37,30,56,91,65,unset,76,64,35,91,43,74,51,75,65,86,59,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_1500k_hevcnvenc,34,33,1,27,50,40,76,81,39,39,51,81,59,unset,81,76,62,60,39,57,38,80,48,90,32,58,74,50,41,88,28,71,66,42,89,65,50,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_2160p_6000k_hevcnvenc,34,31,3,88,60,72,99,81,33,92,53,81,71,unset,79,89,41,69,54,77,81,53,86,92,50,unset,72,65,46,99,49,76,59,77,unset,100,71,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_1500k_av1,34,34,0,50,78,21,88,73,49,47,58,52,28,44,88,90,61,62,69,69,28,76,60,54,56,34,82,38,46,65,42,69,56,40,32,52,50,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_2160p_1500k_hevcnvenc,34,31,3,43,69,8,14,84,60,51,44,58,28,unset,89,84,46,73,70,26,43,24,45,58,24,unset,74,22,29,100,11,72,41,32,unset,50,51,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_800k_hevcnvenc,34,33,1,22,40,0,0,77,64,0,27,74,unset,44,83,75,50,50,51,6,28,27,40,55,16,13,71,13,19,71,8,72,10,20,35,15,38,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_6000k_hevcnvenc,34,34,0,50,31,91,100,79,68,100,68,81,72,86,85,81,76,74,51,77,71,53,84,54,77,87,81,69,74,89,72,76,64,81,83,97,72,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_2000k_hevcnvenc,34,34,0,49,59,29,93,85,74,80,56,76,50,81,85,87,88,69,51,56,45,24,43,92,55,85,79,45,57,70,42,75,51,47,80,71,74,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_5000k_h264nvenc,34,34,0,79,69,59,100,82,60,76,63,56,71,90,75,81,72,70,51,65,51,77,76,91,72,92,73,82,65,99,63,75,72,70,79,71,53,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_2500k_h264nvenc,34,34,0,59,50,71,71,79,68,72,72,32,49,80,84,79,54,77,54,51,43,85,57,92,26,72,81,32,41,68,42,70,66,50,82,73,50,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_1000k_h264nvenc,34,34,0,24,51,0,0,83,43,0,51,74,0,15,86,76,30,66,49,22,29,83,30,34,9,7,78,9,16,0,5,72,2,20,52,0,45,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_480p_1000k_h264nvenc,34,34,0,22,50,9,0,73,18,39,42,65,28,27,80,85,75,62,72,9,26,74,26,32,16,23,58,17,26,43,4,74,39,18,30,51,29,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_5000k_av1,34,34,0,89,68,71,93,52,79,77,60,59,70,83,79,82,77,60,72,58,72,84,76,44,58,64,53,96,46,100,61,78,67,61,72,64,74,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_480p_1000k_av1,34,34,0,12,78,29,0,55,42,31,48,74,8,45,85,80,60,74,73,8,16,83,35,59,31,34,61,13,26,0,15,79,35,23,36,0,27,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_1300k_av1,34,33,1,41,78,50,36,50,67,32,22,55,30,74,85,81,73,54,91,22,29,63,43,53,32,17,57,27,34,57,32,76,50,28,80,unset,52,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_3000k_av1,34,34,0,78,78,78,81,66,81,73,60,72,71,86,79,84,50,41,73,89,52,83,53,90,29,64,87,39,28,65,36,77,77,44,77,50,55,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_1500k_hevcnvenc,34,34,0,30,40,9,7,64,66,50,38,69,26,61,84,81,50,83,72,17,23,77,31,45,44,11,72,31,15,62,46,72,41,30,78,13,44,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_480p_800k_hevcnvenc,34,34,0,0,49,8,12,48,80,21,47,85,30,22,82,84,67,57,73,1,18,26,14,56,14,29,68,27,4,44,19,77,0,23,22,0,23,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_6000k_hevcnvenc,34,31,3,98,59,72,69,74,52,45,29,46,70,unset,86,80,80,77,71,72,65,24,66,56,59,unset,76,82,74,35,59,78,75,67,unset,34,67,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_1500k_hevcnvenc,34,30,4,13,49,8,41,75,71,0,49,64,9,unset,79,82,61,70,43,2,33,52,43,45,27,unset,66,32,0,0,11,77,37,41,unset,unset,30,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_10000k_hevcnvenc,34,31,3,93,50,71,88,79,86,98,72,79,71,unset,68,71,80,88,55,75,83,25,59,61,60,unset,77,78,72,56,60,79,65,78,unset,84,81,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_800k_hevcnvenc,34,34,0,0,58,0,0,55,51,35,55,61,0,15,86,88,13,69,70,0,27,22,6,18,24,13,72,8,3,0,11,75,0,13,32,0,22,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_6000k_hevcnvenc,34,34,0,98,31,77,84,68,83,70,52,63,72,73,79,77,28,70,70,97,78,11,68,54,72,77,79,87,59,54,71,77,77,77,79,91,68,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_2000k_hevcnvenc,34,34,0,70,50,50,35,65,65,29,59,88,60,80,60,85,49,76,71,26,30,14,47,56,21,75,77,69,31,89,47,78,55,45,58,44,41,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_5000k_h264nvenc,34,34,0,81,50,71,98,75,53,61,52,73,56,88,78,71,66,67,72,64,17,87,69,92,66,93,73,73,59,50,45,78,39,63,85,74,46,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_2500k_h264nvenc,34,34,0,53,79,29,18,64,75,4,52,80,27,70,88,80,15,73,71,31,18,83,39,54,28,87,84,22,4,48,14,78,50,37,82,0,37,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_1000k_h264nvenc,34,33,1,19,78,0,0,32,20,0,63,58,8,9,82,78,13,72,73,0,14,85,5,19,12,25,59,3,1,0,13,77,1,24,63,unset,19,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_480p_1000k_h264nvenc,34,34,0,39,40,0,0,58,43,0,66,34,1,18,86,88,14,75,38,5,2,80,22,27,17,43,74,18,4,0,22,71,2,37,33,0,27,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_8500k_h264nvenc,34,32,2,67,79,50,0,unset,77,50,50,94,60,53,82,81,59,56,72,42,5,78,31,35,29,unset,62,26,37,0,49,78,45,42,64,0,50,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_2160p_5000k_h264nvenc,34,32,2,61,78,0,0,49,75,43,57,67,0,76,85,81,32,71,73,6,17,88,30,10,17,unset,57,8,18,1,25,75,1,19,unset,0,51,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_5300k_h264nvenc,34,33,1,60,78,78,37,74,82,50,53,64,71,62,87,77,69,63,74,36,29,85,59,20,35,63,70,37,30,56,26,75,14,67,71,unset,50,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_2300k_h264nvenc,34,34,0,28,78,0,0,54,68,50,59,58,8,24,82,78,57,69,72,0,9,78,30,21,18,43,84,13,0,0,17,79,3,12,37,0,31,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_1080p_10000k_h264nvenc,34,33,1,82,88,92,91,unset,60,70,49,44,71,68,84,81,81,49,72,87,65,69,57,56,64,97,85,78,59,62,43,78,64,73,77,51,77,,,,,,,,,,
amt_gaming_vqa_dataset/Monsterhunterworldiceborne_1_720p_500k_av1,34,34,0,13,31,0,0,68,59,0,50,59,9,14,78,81,76,62,72,22,17,67,24,24,2,17,81,18,0,26,0,71,26,14,32,0,22,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_2160p_8500k_h264nvenc,34,31,3,84,31,29,93,79,37,80,50,66,71,71,80,89,70,66,49,64,75,71,69,89,35,unset,70,50,68,80,15,71,75,75,unset,unset,70,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_2160p_5000k_h264nvenc,34,33,1,30,50,50,0,74,80,0,51,70,30,76,77,80,42,78,49,45,20,34,39,66,24,30,81,9,31,50,17,76,41,22,78,unset,53,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_2160p_25000k_h264nvenc,34,30,4,57,50,91,100,unset,65,77,57,79,73,unset,78,79,58,73,50,83,73,84,75,91,64,unset,88,87,44,100,91,73,79,80,unset,97,86,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_6000k_hevcnvenc,34,32,2,73,41,50,100,57,56,82,64,95,73,66,79,76,91,57,48,100,53,23,90,90,77,93,80,69,68,unset,unset,60,71,74,53,65,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_5000k_h264nvenc,34,34,0,81,31,59,90,74,58,75,45,61,59,67,83,84,32,79,48,83,15,76,72,92,62,77,81,50,55,77,100,61,78,74,56,56,59,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_2500k_h264nvenc,34,32,2,40,31,29,85,74,70,58,75,76,unset,41,75,87,54,47,45,84,22,71,46,64,unset,32,61,38,41,83,3,56,65,62,35,78,44,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_1000k_h264nvenc,34,34,0,23,78,0,0,53,50,0,44,79,0,9,78,79,10,21,49,0,7,83,8,19,14,18,49,13,0,0,0,61,1,10,21,0,25,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_480p_1000k_h264nvenc,34,34,0,30,78,0,0,67,76,0,56,53,29,54,74,79,21,47,42,0,16,69,8,46,19,14,56,35,6,21,0,58,3,19,26,19,14,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_8500k_h264nvenc,34,32,2,60,31,59,63,75,61,49,78,59,49,unset,86,86,15,69,47,65,34,79,49,94,59,78,71,50,73,64,22,59,74,49,unset,69,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_5000k_h264nvenc,34,32,2,49,78,0,0,73,67,4,40,76,43,unset,84,82,29,73,71,25,19,83,29,28,16,unset,72,36,60,49,18,59,39,22,25,28,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_5300k_h264nvenc,34,34,0,62,78,72,56,54,57,89,79,57,60,69,77,79,75,67,71,78,37,85,61,92,48,68,85,41,55,68,79,59,47,52,44,50,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_2300k_h264nvenc,34,34,0,44,31,9,16,62,64,29,49,77,0,38,66,72,54,52,70,32,18,77,8,38,29,32,64,13,35,51,2,59,28,25,17,65,29,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_10000k_h264nvenc,34,34,0,69,31,71,100,67,59,50,55,77,72,57,78,89,73,67,42,94,41,80,95,64,76,87,67,64,51,62,61,60,73,87,55,64,71,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_500k_av1,34,34,0,18,87,0,15,65,68,43,59,46,6,6,89,83,31,31,41,0,7,82,25,46,12,13,54,31,2,56,9,59,12,6,12,32,11,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_3000k_av1,34,34,0,50,78,71,94,62,55,89,49,48,59,76,82,80,77,62,46,100,52,83,61,91,72,49,72,78,71,86,39,60,71,73,55,67,55,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_720p_1300k_av1,34,34,0,37,87,41,56,71,66,41,55,90,43,41,83,73,39,67,49,46,27,78,52,93,44,59,51,39,45,66,57,60,43,51,56,61,46,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_480p_1000k_av1,34,34,0,41,78,29,9,58,54,30,58,63,30,27,83,88,40,60,71,31,9,82,41,67,31,28,73,31,36,23,43,59,28,49,18,31,30,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_5000k_av1,34,34,0,61,78,50,93,75,67,76,85,84,49,59,88,81,75,33,58,85,45,71,90,91,58,66,82,87,46,77,79,59,64,78,58,94,59,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_1000k_av1,34,34,0,36,87,0,68,73,50,67,72,72,27,69,77,91,85,70,71,72,19,72,56,92,31,59,63,59,47,59,59,60,72,40,30,96,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_10000k_av1,34,33,1,71,59,71,97,60,81,100,57,87,53,64,92,83,57,51,71,79,63,84,82,93,49,88,70,92,70,unset,76,50,60,82,53,95,56,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_500k_av1,34,34,0,19,78,8,10,56,62,16,52,51,0,19,86,87,53,51,71,19,24,80,38,66,35,13,86,22,1,23,29,56,5,26,37,52,30,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_5000k_av1,34,34,0,82,78,59,93,78,52,68,46,89,50,35,82,78,86,33,74,100,55,84,78,66,59,82,81,74,54,77,81,58,50,76,57,67,72,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_2000k_hevcnvenc,34,33,1,36,32,30,55,57,82,60,54,86,unset,39,86,76,43,59,69,67,25,64,33,55,58,74,67,41,41,58,68,61,41,27,27,69,50,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_1080p_800k_hevcnvenc,34,34,0,21,78,0,0,59,27,0,56,62,0,10,77,86,68,56,46,0,3,53,18,45,20,2,61,31,0,21,19,60,28,2,14,42,21,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_5300k_h264nvenc,34,34,0,90,50,81,83,84,80,92,52,81,72,90,86,82,83,76,48,93,61,84,79,90,69,91,87,78,43,91,62,74,44,76,87,98,51,,,,,,,,,,
amt_gaming_vqa_dataset/Undefeated_2160p_10000k_hevcnvenc,34,31,3,87,31,50,100,72,72,70,58,56,58,unset,80,69,75,60,23,85,56,26,79,55,57,unset,78,65,58,86,88,58,73,65,unset,65,70,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_2300k_h264nvenc,34,34,0,41,50,51,59,81,26,46,70,78,0,51,78,82,73,58,50,3,29,27,25,63,18,76,83,13,7,93,18,72,55,42,65,16,42,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_1080p_10000k_h264nvenc,34,33,1,54,50,72,100,unset,78,71,44,73,71,84,83,73,50,72,70,100,55,70,97,45,79,92,81,78,62,84,90,70,70,62,73,94,56,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_500k_av1,34,34,0,15,50,29,19,83,12,12,48,67,8,39,80,76,67,79,70,20,14,84,22,59,9,44,77,31,26,52,0,71,22,48,80,73,50,,,,,,,,,,
amt_gaming_vqa_dataset/thelogomovie2_720p_3000k_av1,34,34,0,82,40,90,100,81,71,68,61,56,72,77,81,87,34,72,49,44,51,77,52,93,63,83,84,69,63,94,80,71,68,61,67,97,66,,,,,,,,,,
